customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,TotalRevenue,AverageCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6317-YPKDH,Female,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,1,0-12,29.95,29.95,0,0,0,0,0,0,0
6582-OIVSP,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,0-12,45.3,45.3,0,0,0,0,0,0,1
9367-WXLCH,Male,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,0-12,676.0,82.83,1,0,0,0,0,0,0
5524-KHNJP,Male,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,25-36,2466.75,74.34,0,0,1,0,1,0,0
1918-ZBFQJ,Female,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,1,13-24,1030.25,85.51,1,0,0,0,0,1,0
1024-GUALD,Female,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0-12,24.8,24.8,0,0,0,0,0,1,0
4827-USJHP,Male,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,13-24,1036.0,51.19,0,0,0,0,0,0,1
8167-GJLRN,Male,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,0-12,91.2,27.38,0,0,0,0,0,1,0
0956-SYCWG,Female,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,13-24,255.45,18.83,0,1,1,0,0,1,0
8017-UVSZU,Female,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,37-48,2264.0,59.48,0,0,0,0,1,0,0
7100-FQPRV,Male,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,37-48,3091.7,73.8,0,0,1,0,1,0,0
2472-OVKUP,Male,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,0-12,546.0,88.5,1,0,0,0,0,1,0
2984-RGEYA,Female,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,49+,1362.75,19.93,0,1,0,1,0,0,0
9680-NIAUV,Female,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,49+,7898.4,112.91,1,0,0,1,1,0,0
2146-EGVDT,Male,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,49+,1138.7,20.22,0,1,0,1,1,0,0
2604-IJPDU,Female,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,13-24,1931.0,95.08,1,0,0,0,0,1,0
9178-JHUVJ,Male,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,13-24,578.4,24.47,0,1,0,1,0,0,0
6168-YBYNP,Male,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,49+,6569.65,110.5,1,0,0,0,0,1,0
7255-SSFBC,Male,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,49+,8082.0,111.69,1,0,0,1,0,0,0
3645-DEYGF,Male,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0-12,20.75,20.75,0,1,0,0,0,0,1
9323-HGFWY,Female,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,25-36,2751.3,99.3,1,0,1,0,1,0,0
8544-GOQSH,Female,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,13-24,1120.7,79.45,1,0,0,0,1,0,0
3363-DTIVD,Male,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,49+,7494.05,104.3,1,0,0,1,0,1,0
7018-WBJNK,Male,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,13-24,1017.9,79.53,1,0,0,0,1,0,0
9142-KZXOP,Male,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,37-48,3029.4,67.25,1,0,0,0,1,0,0
7674-YTAFD,Female,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,25-36,2638.35,81.36,1,0,1,0,0,0,0
6348-SNFUS,Male,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,49+,3992.4,58.04,0,0,0,1,1,0,0
1285-OKIPP,Male,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,0-12,79.9,79.9,1,0,0,0,0,1,0
7825-ECJRF,Female,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,13-24,2025.4,101.81,1,0,0,0,0,1,0
1347-KTTTA,Male,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,49+,6556.8,103.97,1,0,1,0,1,0,0
7841-TZDMQ,Male,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,0-12,92.0,42.25,0,0,0,0,1,0,0
4195-NZGTA,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0-12,25.25,25.25,0,0,0,0,0,1,0
7157-SMCFK,Male,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,49+,1204.75,18.43,0,1,0,1,0,0,1
4709-LKHYG,Female,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,25-36,580.0,18.62,0,1,1,0,0,1,0
2504-DSHIH,Male,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,13-24,1996.4,85.91,1,0,0,0,0,1,0
0699-NDKJM,Female,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,49+,3348.75,60.31,0,0,0,0,0,0,0
9286-BHDQG,Male,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,49+,3258.0,43.61,0,0,0,1,1,0,0
0230-WEQUW,Male,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,49+,3735.6,57.41,0,0,0,1,0,0,0
2040-LDIWQ,Male,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,49+,5473.0,81.92,0,0,0,1,0,0,0
6496-JDSSB,Female,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,0-12,640.0,78.08,1,0,0,0,0,0,0
9408-SSNVZ,Female,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,0-12,280.6,67.09,1,0,0,0,0,1,0
4443-EMBNA,Female,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,49+,1757.25,25.87,0,1,0,1,0,0,0
6469-MRVET,Male,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0-12,20.2,20.2,0,1,1,0,0,1,0
0742-MOABM,Male,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,0-12,200.2,44.84,0,0,0,0,0,0,1
5961-VUSRV,Female,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,0-12,232.2,18.28,0,1,1,0,0,0,0
6778-JFCMK,Male,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,13-24,1214.4,53.7,0,0,1,0,0,0,1
6341-JVQGF,Female,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,25-36,2515.65,82.12,0,0,1,0,0,0,1
2232-DMLXU,Female,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,0-12,55.2,55.2,0,0,0,0,0,0,1
4811-JBUVU,Male,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,25-36,2697.0,90.77,1,0,0,0,1,0,0
0945-TSONX,Female,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,37-48,4009.1,87.39,0,0,0,1,1,0,0
2651-ZCBXV,Male,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,49+,5832.0,106.68,1,0,0,1,1,0,0
3316-UWXUY,Male,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,49+,4675.0,94.95,1,0,0,0,1,0,0
8937-RDTHP,Male,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,0-12,84.6,84.6,1,0,0,0,0,0,1
7083-MIOPC,Female,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,49+,1458.0,21.76,0,1,0,1,1,0,0
1984-GPTEH,Female,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,25-36,729.35,24.21,0,1,0,0,0,1,0
1251-KRREG,Male,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,0-12,108.8,57.05,0,0,0,0,0,0,1
0621-JFHOL,Female,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,0-12,296.0,29.91,0,0,0,1,0,0,1
9903-LYSAB,Male,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,13-24,1316.7,72.55,1,0,0,0,0,1,0
0094-OIFMO,Female,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,0-12,1045.0,101.85,1,0,0,0,0,1,0
9227-UAQFT,Male,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,13-24,316.0,17.77,0,1,0,1,0,0,1
7301-ABVAD,Female,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,49+,6235.2,88.2,0,0,0,1,0,0,0
6614-FHDBO,Male,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,49+,7862.4,109.42,1,0,0,1,0,0,0
7576-ASEJU,Female,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,37-48,3062.7,77.75,0,0,1,0,1,0,0
9058-HRZSV,Female,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,49+,6136.0,94.25,1,0,0,0,0,1,0
4522-AKYLR,Female,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,13-24,712.4,56.25,0,0,0,0,0,1,0
0221-WMXNQ,Male,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,0-12,301.4,68.35,1,0,0,0,0,1,0
0303-UNCIP,Male,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,37-48,2665.0,61.75,0,0,1,0,0,0,1
9947-OTFQU,Male,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,13-24,1116.0,71.62,1,0,0,0,0,1,0
0322-YINQP,Male,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,0-12,48.55,48.55,0,0,0,0,0,0,1
0959-WHOKV,Male,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,37-48,4158.0,102.34,1,0,1,0,0,1,0
4075-JFPGR,Female,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,49+,4768.5,90.58,1,0,1,0,0,1,0
4629-NRXKX,Female,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,0-12,140.8,73.58,1,0,0,0,0,1,0
9514-JDSKI,Male,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,0-12,40.2,40.2,0,0,0,0,0,1,0
3282-ZISZV,Male,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,25-36,2678.4,82.29,0,0,1,0,1,0,0
3675-YDUPJ,Male,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0-12,198.5,19.3,0,1,0,0,0,0,1
4111-BNXIF,Female,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,49+,3989.85,61.25,0,0,0,1,0,1,0
7017-VFHAY,Female,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,49+,7021.1,114.89,1,0,0,1,1,0,0
6655-LHBYW,Male,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,49+,5717.5,115.82,1,0,1,0,1,0,0
4959-JOSRX,Female,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,0-12,89.2,40.27,0,0,0,0,1,0,0
5046-NUHWD,Female,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,25-36,1305.0,42.37,0,0,0,0,0,1,0
7273-TEFQD,Male,1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,0-12,123.45,44.07,0,0,0,0,0,1,0
3606-TWKGI,Male,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,13-24,1389.7,104.95,1,0,0,0,0,1,0
7529-ZDFXI,Male,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,49+,5121.45,86.41,1,0,0,0,0,1,0
7605-BDWDC,Female,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,25-36,1545.35,49.04,0,0,0,1,0,0,0
1950-KSVVJ,Female,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,37-48,5098.5,111.83,1,0,1,0,0,0,1
0123-CRBRT,Female,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,49+,5374.1,90.6,0,0,0,1,0,0,1
6292-TOSSS,Male,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,49+,1245.0,23.91,0,1,0,1,0,0,0
3197-ARFOY,Female,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,13-24,1995.0,105.64,1,0,0,0,0,0,1
6323-AYBRX,Male,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,49+,1141.65,18.64,0,1,0,1,0,0,1
7014-ZZXAW,Female,0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,49+,1721.75,24.41,0,1,0,1,1,0,0
4385-GZQXV,Female,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,13-24,1511.2,94.45,1,0,0,0,0,1,0
7633-MVPUY,Male,0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,49+,3405.75,60.53,0,0,0,1,0,1,0
6366-ZGQGL,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0-12,24.8,24.8,0,0,0,0,0,0,0
4716-HHKQH,Male,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,13-24,2141.0,108.6,1,0,0,0,0,1,0
5940-AHUHD,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,0-12,70.6,70.6,1,0,0,0,0,0,1
6432-TWQLB,Male,0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,0-12,427.0,80.22,1,0,0,0,0,1,0
4484-GLZOU,Female,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,49+,5462.6,108.17,1,0,0,0,0,1,0
3179-GBRWV,Male,1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,13-24,1363.95,63.8,0,0,0,0,0,0,0
8645-KWHJO,Male,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,13-24,770.0,55.14,0,0,0,0,0,1,0
4130-MZLCC,Female,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,0-12,252.75,48.95,0,0,0,0,0,0,0
0314-TKOSI,Female,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,0-12,330.9,53.82,0,0,0,0,0,0,1
8229-MYEJZ,Female,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,0-12,512.0,49.83,0,0,0,0,0,1,0
2080-SRCDE,Female,0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,0-12,25.4,25.4,0,1,0,0,0,0,1
9577-WJVCQ,Female,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,49+,3702.6,54.23,0,0,0,0,0,0,1
9512-UIBFX,Male,0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,13-24,1712.7,98.89,1,0,0,0,0,0,1
6202-DYYFX,Female,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,13-24,1672.0,81.07,1,0,1,0,1,0,0
3808-HFKDE,Female,0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,13-24,887.0,46.36,0,0,0,0,0,1,0
5583-SXDAG,Male,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,0-12,70.0,70.0,1,0,0,0,0,1,0
3488-PGMQJ,Male,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,0-12,596.0,75.82,1,0,0,0,0,1,0
3580-REOAC,Male,0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,0-12,448.5,43.54,0,0,0,0,1,0,0
7534-BFESC,Male,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,13-24,1826.4,71.36,1,0,0,0,0,1,0
3727-OWVYD,Male,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,25-36,2142.0,57.75,0,0,1,0,0,0,1
2294-SALNE,Male,0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,13-24,1996.4,84.38,1,0,1,0,0,0,1
4847-TAJYI,Female,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,0-12,536.1,94.63,1,0,0,0,0,1,0
1563-IWQEX,Female,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,0-12,236.4,18.36,0,1,0,0,0,0,1
8203-XJZRC,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0-12,20.25,20.25,0,1,0,0,0,0,1
6556-DBKZF,Female,0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,49+,5399.55,76.57,1,0,0,1,0,1,0
6851-WEFYX,Male,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,25-36,3528.0,98.21,1,0,0,0,0,1,0
2985-JUUBZ,Male,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,37-48,2982.0,75.39,0,0,0,0,0,1,0
6390-DSAZX,Female,0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,0-12,73.6,73.6,1,0,0,0,0,0,1
0895-LMRSF,Male,0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,13-24,1492.7,65.64,0,0,1,0,0,0,0
8098-LLAZX,Female,1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,0-12,381.8,99.03,1,0,0,0,0,1,0
8266-VBFQL,Male,0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,0-12,361.6,89.16,1,0,0,0,0,1,0
8181-YHCMF,Female,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,49+,4100.4,60.43,0,0,0,1,1,0,0
2240-HSJQD,Male,0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,37-48,3110.3,82.68,1,0,0,0,0,0,1
1248-DYXUB,Male,0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,49+,1289.6,23.64,0,1,0,1,0,0,1
0265-EDXBD,Male,1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,25-36,2396.8,71.98,1,0,0,0,0,1,0
4115-BNPJY,Male,0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,25-36,2190.95,70.84,0,0,0,1,0,0,1
3167-SNQPL,Male,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,37-48,3843.7,98.47,1,0,0,0,0,1,0
4091-TVOCN,Male,0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,37-48,3780.0,76.72,0,0,1,0,1,0,0
1098-TDVUQ,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,0-12,19.25,19.25,0,1,0,0,0,0,0
7277-OZCGZ,Female,0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,13-24,1959.1,85.74,1,0,0,0,0,1,0
1557-EMYVT,Female,0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,37-48,4947.15,113.84,1,0,0,1,1,0,0
2799-ARNLO,Female,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,0-12,346.75,68.32,1,0,0,0,0,1,0
7563-BIUPC,Male,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,0-12,403.0,83.11,1,0,0,0,0,1,0
5027-YOCXN,Male,0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,49+,5612.55,111.5,1,0,1,0,1,0,0
3973-SKMLN,Male,0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,49+,1412.9,19.09,0,1,0,1,1,0,0
2321-OMBXY,Female,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,37-48,3051.4,80.49,0,0,1,0,1,0,0
2840-XANRC,Male,1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,13-24,2235.6,92.96,1,0,0,0,0,1,0
6745-JEFZB,Male,0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,25-36,3202.5,92.47,1,0,0,0,1,0,0
5020-ZSTTY,Female,1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,49+,4452.3,80.56,0,0,1,0,0,0,0
9880-TDQAC,Female,0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,49+,4320.0,59.22,0,0,0,1,0,1,0
8705-WZCYL,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,0-12,44.8,44.8,0,0,0,0,0,1,0
7102-JJVTX,Female,0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,0-12,437.4,46.92,0,0,1,0,0,0,1
8626-PTQGE,Male,0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0,49+,4143.45,60.53,0,0,0,1,0,0,0
4983-CLMLV,Female,0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0,49+,5340.4,98.81,1,0,0,0,1,0,0
5701-YVSVF,Female,1,1,0,11,1,0,0,0,0,1,1,0,1,82.9,880.05,0,0-12,911.9,80.0,1,0,0,0,0,1,0
5804-LEPIM,Female,1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,0-12,140.7,69.53,1,0,0,0,0,1,0
5697-GOMBF,Female,1,1,1,28,0,0,0,0,0,0,1,0,1,35.9,973.65,0,25-36,1005.2,34.77,0,0,0,0,0,1,0
2739-CACDQ,Female,1,0,0,17,1,1,0,0,1,0,0,0,1,82.65,1470.05,0,13-24,1405.05,86.47,1,0,0,0,1,0,0
9385-EHGDO,Female,0,1,1,35,1,0,0,0,0,0,0,0,1,19.85,739.35,0,25-36,694.75,21.12,0,1,0,1,0,0,1
9498-FIMXL,Female,0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0,0-12,153.6,20.24,0,1,1,0,0,0,1
2379-GYFLQ,Male,0,0,0,46,1,1,0,1,1,0,1,0,1,94.9,4422.95,0,37-48,4365.4,96.15,1,0,1,0,1,0,0
0122-OAHPZ,Female,0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,0-12,516.95,73.04,1,0,0,0,0,1,0
2868-SNELZ,Female,0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,0-12,161.2,77.9,1,0,0,0,0,0,1
4322-RCYMT,Male,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,1,49+,5154.4,77.85,0,0,1,0,0,0,0
6680-NENYN,Female,0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,1,37-48,4497.8,110.69,1,0,0,1,0,1,0
2088-IEBAU,Female,0,0,0,68,1,1,1,1,1,1,1,1,1,88.15,6148.45,0,49+,5994.2,90.42,0,0,0,1,0,1,0
7982-VCELR,Female,0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,0,25-36,3412.8,99.05,1,0,0,0,1,0,0
1343-EHPYB,Male,0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,1,49+,6514.2,104.81,1,0,0,0,0,1,0
6035-BXTTY,Female,1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,25-36,1748.8,57.19,0,0,0,0,0,0,0
6885-PKOAM,Female,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,49+,6088.25,87.66,0,0,0,1,1,0,0
7520-HQWJU,Female,0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,49+,4451.7,68.31,0,0,0,0,0,0,0
9639-BUJXT,Male,0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,49+,1291.5,21.08,0,1,1,0,0,0,1
5924-SNGKP,Female,0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,37-48,830.25,21.1,0,1,1,0,1,0,0
0021-IKXGC,Female,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,0-12,72.1,72.1,1,0,0,0,0,1,0
2034-GDRCN,Female,0,0,0,2,1,0,0,0,0,0,1,1,1,90.4,168.2,1,0-12,180.8,84.1,1,0,0,0,0,1,0
8966-SNIZF,Female,0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0,49+,1361.5,18.62,0,1,0,1,0,0,0
6243-OZGFH,Female,0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,0,13-24,1033.85,43.34,0,0,0,0,0,1,0
4654-DLAMQ,Female,1,1,0,64,1,0,1,1,1,0,0,1,0,97.0,6430.9,0,49+,6208.0,100.48,1,0,1,0,0,0,0
0513-RBGPE,Male,0,1,1,37,1,1,1,0,1,1,0,0,1,62.8,2278.75,0,37-48,2323.6,61.59,0,0,0,1,1,0,0
5160-UXJED,Male,0,0,1,17,1,0,0,0,0,0,0,0,0,44.6,681.4,0,13-24,758.2,40.08,0,0,1,0,0,0,1
4115-NZRKS,Female,1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,0,0-12,624.05,82.05,1,0,0,0,0,1,0
0219-YTZUE,Male,0,1,1,4,1,1,0,1,1,0,0,0,1,84.8,371.9,1,0-12,339.2,92.97,1,0,0,0,0,0,0
0623-IIHUG,Female,1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,1,13-24,879.9,40.0,0,0,0,0,0,1,0
4572-DVCGN,Female,0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,1,0-12,802.5,84.6,1,0,0,0,0,0,0
3351-NGXYI,Female,1,0,0,16,1,1,1,0,0,0,0,0,1,54.1,889.0,0,13-24,865.6,55.56,0,0,0,0,0,1,0
8984-EYLLL,Male,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,0,49+,6736.0,106.62,1,0,0,1,0,1,0
9057-MSWCO,Male,1,1,0,27,0,0,1,0,0,0,0,0,0,30.75,805.1,1,25-36,830.25,29.82,0,0,0,0,1,0,0
9833-TGFHX,Male,0,1,1,42,1,1,1,0,0,0,1,1,0,97.1,4016.75,0,37-48,4078.2,95.64,1,0,1,0,0,1,0
9294-TDIPC,Male,0,0,1,5,1,0,0,0,0,0,0,0,0,20.2,83.75,0,0-12,101.0,16.75,0,1,0,0,0,0,1
5229-DTFYB,Female,0,0,0,41,1,0,0,1,0,1,1,1,1,98.8,3959.15,0,37-48,4050.8,96.56,1,0,0,1,0,0,0
0104-PPXDV,Male,0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,0,49+,2917.4,49.63,0,0,1,0,1,0,0
